year,country,population,co2,consumption_co2,oil_co2,primary_energy_consumption,co2_including_luc,coal_co2,gas_co2,cumulative_co2_including_luc,cumulative_co2,cumulative_oil_co2,cement_co2,cumulative_cement_co2,cumulative_coal_co2,other_industry_co2,cumulative_flaring_co2,temperature_change_from_ch4,cumulative_other_co2,cumulative_gas_co2,flaring_co2,temperature_change_from_n2o,temperature_change_from_ghg
1943,Europe (excl. EU-28),0.0,217.222,0.0,71.819,0.0,1061.223,144.851,0.0,105466.75,7212.895,1777.193,0.552,31.342,5376.31,0.0,0.0,0.011,0.0,28.05,0.0,0.001,0.038
1944,Europe (excl. EU-28),0.0,306.486,0.0,97.291,0.0,1021.213,208.824,0.0,106487.961,7519.381,1874.484,0.371,31.713,5585.135,0.0,0.0,0.011,0.0,28.05,0.0,0.001,0.038
1945,Europe (excl. EU-28),0.0,323.733,0.0,53.215,0.0,911.627,264.822,4.678,107399.586,7843.114,1927.698,1.018,32.731,5849.957,0.0,0.0,0.011,0.0,32.729,0.0,0.001,0.039
1946,Europe (excl. EU-28),0.0,373.805,0.0,63.558,0.0,856.24,302.872,5.356,108255.828,8216.919,1991.256,2.019,34.75,6152.829,0.0,0.0,0.012,0.0,38.085,0.0,0.001,0.039
1947,Europe (excl. EU-28),0.0,456.403,0.0,79.097,0.0,836.315,367.905,6.559,109092.141,8673.322,2070.353,2.842,37.591,6520.734,0.0,0.0,0.012,0.0,44.644,0.0,0.001,0.04
1948,Europe (excl. EU-28),0.0,485.93,0.0,88.434,0.0,758.843,386.641,7.237,109850.984,9159.252,2158.787,3.617,41.209,6907.375,0.0,0.0,0.012,0.0,51.881,0.0,0.002,0.04
1949,Europe (excl. EU-28),0.0,547.43,0.0,102.11,0.0,720.163,433.635,7.48,110571.148,9706.682,2260.897,4.204,45.413,7341.011,0.0,0.0,0.012,0.0,59.361,0.0,0.002,0.041
1950,Europe (excl. EU-28),0.0,604.88,0.0,112.426,0.0,1044.888,477.309,9.886,111616.039,10311.562,2373.323,5.258,50.671,7818.319,0.0,0.0,0.013,0.0,69.247,0.0,0.002,0.042
1951,Europe (excl. EU-28),0.0,655.312,0.0,121.835,0.0,1195.159,516.594,10.705,112811.195,10966.873,2495.158,6.179,56.85,8334.913,0.0,0.0,0.013,0.0,79.952,0.0,0.002,0.042
1952,Europe (excl. EU-28),0.0,698.585,0.0,136.864,0.0,1325.755,543.905,10.895,114136.945,11665.458,2632.022,6.921,63.77,8878.819,0.0,0.0,0.013,0.0,90.847,0.0,0.002,0.043
1953,Europe (excl. EU-28),0.0,736.438,0.0,150.662,0.0,1444.259,566.269,11.719,115581.203,12401.896,2782.684,7.788,71.558,9445.088,0.0,0.0,0.013,0.0,102.566,0.0,0.002,0.044
1954,Europe (excl. EU-28),0.0,805.813,0.0,166.88,0.0,1568.313,616.988,12.805,117149.523,13207.709,2949.564,9.14,80.698,10062.076,0.0,0.0,0.014,0.0,115.371,0.0,0.002,0.045
1955,Europe (excl. EU-28),0.0,913.553,0.0,194.773,0.0,1752.639,692.704,15.333,118902.164,14121.262,3144.336,10.744,91.442,10754.78,0.0,0.0,0.014,0.0,130.704,0.0,0.002,0.046
1956,Europe (excl. EU-28),0.0,1004.028,0.0,225.513,0.0,1908.352,746.007,20.631,120810.516,15125.29,3369.849,11.877,103.32,11500.787,0.0,0.0,0.014,0.0,151.335,0.0,0.002,0.047
1957,Europe (excl. EU-28),0.0,1096.342,0.0,252.573,0.0,2045.438,797.978,32.098,122855.953,16221.632,3622.423,13.692,117.012,12298.765,0.0,0.0,0.015,0.0,183.433,0.0,0.002,0.048
1958,Europe (excl. EU-28),0.0,1164.715,0.0,280.842,0.0,2149.585,820.917,47.638,125005.539,17386.346,3903.264,15.317,132.329,13119.683,0.0,0.0,0.015,0.0,231.071,0.0,0.002,0.049
1959,Europe (excl. EU-28),0.0,1226.186,0.0,305.456,0.0,2719.135,842.281,60.58,127724.672,18612.533,4208.72,17.869,150.198,13961.964,0.0,0.0,0.015,0.0,291.651,0.0,0.002,0.05
1960,Europe (excl. EU-28),0.0,1281.183,0.0,334.53,0.0,2332.714,848.898,76.984,130057.391,19893.715,4543.25,20.772,170.97,14810.861,0.0,0.0,0.016,0.0,368.635,0.0,0.002,0.051
1961,Europe (excl. EU-28),0.0,1321.826,0.0,361.208,0.0,2409.129,837.558,99.814,132466.516,21215.543,4904.458,23.247,194.217,15648.419,0.0,0.0,0.016,0.0,468.449,0.0,0.002,0.053
1962,Europe (excl. EU-28),0.0,1389.629,0.0,403.499,0.0,2059.147,836.087,124.044,134525.672,22605.17,5307.957,25.999,220.216,16484.506,0.0,0.0,0.016,0.0,592.492,0.0,0.002,0.054
1963,Europe (excl. EU-28),0.0,1493.895,0.0,443.536,0.0,2098.632,870.974,151.906,136624.297,24099.066,5751.494,27.478,247.694,17355.48,0.0,0.0,0.017,0.0,744.398,0.0,0.002,0.055
1964,Europe (excl. EU-28),0.0,1588.028,0.0,474.734,0.0,2161.767,899.084,184.715,138786.062,25687.094,6226.227,29.495,277.189,18254.562,0.0,0.0,0.017,0.0,929.114,0.0,0.002,0.057
1965,Europe (excl. EU-28),0.0,1683.288,0.0,507.362,0.0,2192.157,929.644,213.896,140978.219,27370.383,6733.589,32.386,309.576,19184.207,0.0,0.0,0.018,0.0,1143.009,0.0,0.002,0.058
1966,Europe (excl. EU-28),0.0,1777.336,0.0,545.216,0.0,2268.51,959.233,237.187,143246.719,29147.719,7278.805,35.701,345.276,20143.441,0.0,0.0,0.018,0.0,1380.196,0.0,0.002,0.06
1967,Europe (excl. EU-28),0.0,1855.62,0.0,591.908,0.0,2322.177,966.203,259.742,145568.906,31003.338,7870.713,37.767,383.044,21109.645,0.0,0.0,0.019,0.0,1639.938,0.0,0.003,0.061
1968,Europe (excl. EU-28),0.0,1913.42,0.0,633.715,0.0,2402.489,958.902,281.658,147971.391,32916.758,8504.429,39.144,422.188,22068.547,0.0,0.0,0.019,0.0,1921.596,0.0,0.003,0.063
1969,Europe (excl. EU-28),0.0,1992.989,0.0,677.064,0.0,2444.712,974.037,301.572,150416.094,34909.75,9181.492,40.316,462.504,23042.582,0.0,0.0,0.019,0.0,2223.168,0.0,0.003,0.064
1970,Europe (excl. EU-28),0.0,2111.233,0.0,742.888,0.0,2750.744,1045.509,280.065,153166.859,37020.98,9924.381,42.771,505.275,24088.092,0.0,0.0,0.02,0.0,2503.234,0.0,0.003,0.066
1971,Europe (excl. EU-28),0.0,2238.248,0.0,788.144,0.0,2702.727,1070.295,317.069,155869.578,39259.23,10712.524,44.81,550.085,25158.385,0.0,17.93,0.02,0.0,2820.302,17.93,0.003,0.067
1972,Europe (excl. EU-28),0.0,2349.341,0.0,851.55,0.0,2798.964,1099.501,333.87,158668.531,41608.57,11564.075,46.404,596.489,26257.887,0.0,35.947,0.02,0.0,3154.173,18.016,0.003,0.069
1973,Europe (excl. EU-28),0.0,2457.202,0.0,919.257,0.0,2942.282,1114.964,353.408,161610.828,44065.77,12483.332,48.348,644.837,27372.852,0.0,57.171,0.021,0.0,3507.58,21.224,0.003,0.071
1974,Europe (excl. EU-28),0.0,2536.995,0.0,968.493,0.0,2977.941,1120.106,375.255,164588.766,46602.77,13451.824,49.884,694.721,28492.957,0.0,80.428,0.021,0.0,3882.835,23.257,0.003,0.072
1975,Europe (excl. EU-28),0.0,2663.131,0.0,1019.092,0.0,3103.01,1155.753,411.288,167691.781,49265.898,14470.917,51.494,746.215,29648.709,0.0,105.931,0.021,0.0,4294.124,25.503,0.003,0.074
1976,Europe (excl. EU-28),0.0,2766.798,0.0,1046.761,0.0,3210.737,1186.721,453.04,170902.5,52032.695,15517.678,52.034,798.248,30835.432,0.0,134.172,0.022,0.0,4747.164,28.242,0.003,0.076
1977,Europe (excl. EU-28),0.0,2855.7,0.0,1081.392,0.0,3276.959,1203.57,487.282,174179.469,54888.395,16599.07,52.756,851.004,32039.002,0.0,164.872,0.022,0.0,5234.446,30.7,0.003,0.078
1978,Europe (excl. EU-28),0.0,2957.333,0.0,1157.289,0.0,3352.287,1202.751,512.529,177531.75,57845.727,17756.359,52.601,903.605,33241.75,0.0,197.036,0.022,0.0,5746.976,32.164,0.004,0.08
1979,Europe (excl. EU-28),0.0,2987.618,0.0,1164.044,0.0,3390.199,1208.969,545.748,180921.953,60833.344,18920.402,51.033,954.638,34450.723,0.0,214.859,0.023,0.0,6292.724,17.824,0.004,0.082
1980,Europe (excl. EU-28),0.0,3092.722,0.0,1184.44,0.0,3647.165,1268.954,569.146,184569.125,63926.066,20104.844,51.73,1006.368,35719.676,0.0,233.311,0.023,0.0,6861.87,18.451,0.004,0.084
1981,Europe (excl. EU-28),0.0,3043.654,0.0,1189.884,0.0,3476.62,1172.561,611.066,188045.734,66969.727,21294.727,51.729,1058.097,36892.238,0.0,251.724,0.023,0.0,7472.936,18.414,0.004,0.085
1982,Europe (excl. EU-28),0.0,3087.955,0.0,1192.257,0.0,3519.14,1180.719,646.639,191564.875,70057.68,22486.984,49.959,1108.057,38072.953,0.0,270.105,0.024,0.0,8119.575,18.381,0.004,0.087
1983,Europe (excl. EU-28),0.0,3140.121,0.0,1196.234,0.0,3563.165,1180.127,694.603,195128.047,73197.797,23683.219,51.009,1159.066,39253.082,0.0,288.253,0.024,0.0,8814.178,18.148,0.004,0.089
1984,Europe (excl. EU-28),0.0,3172.375,0.0,1171.339,0.0,3584.813,1179.008,752.887,198712.859,76370.172,24854.559,51.184,1210.25,40432.09,0.0,306.209,0.024,0.0,9567.064,17.956,0.004,0.091
1985,Europe (excl. EU-28),0.0,3409.0,0.0,1182.684,0.0,3793.925,1332.041,824.221,202506.781,79779.18,26037.242,50.952,1261.202,41764.129,0.0,325.312,0.025,0.0,10391.285,19.103,0.004,0.093
1986,Europe (excl. EU-28),0.0,3428.341,0.0,1207.711,0.0,3814.033,1361.436,790.028,206320.812,83207.516,27244.951,52.235,1313.437,43125.566,0.0,342.244,0.025,0.0,11181.313,16.932,0.004,0.095
1987,Europe (excl. EU-28),0.0,3414.177,0.0,1074.103,0.0,3791.489,1360.174,911.559,210112.297,86621.695,28319.057,52.63,1366.067,44485.742,0.0,357.955,0.026,0.0,12092.872,15.712,0.004,0.097
1988,Europe (excl. EU-28),0.0,3494.776,0.0,1064.36,0.0,3852.457,1366.24,978.35,213964.766,90116.461,29383.416,52.906,1418.973,45851.984,0.0,390.875,0.026,0.0,13071.222,32.92,0.005,0.1
1989,Europe (excl. EU-28),0.0,3412.221,0.0,1048.048,0.0,3766.742,1299.736,979.224,217731.5,93528.688,30431.463,52.934,1471.907,47151.719,0.0,423.154,0.026,0.0,14050.445,32.279,0.005,0.102
1990,Europe (excl. EU-28),0.0,3566.058,2698.272,1259.94,0.0,3932.665,1107.848,1057.194,221664.172,97094.742,31691.402,51.056,1522.962,48259.566,50.988,462.186,0.027,50.988,15107.641,39.032,0.005,0.104
1991,Europe (excl. EU-28),0.0,3324.493,2695.192,1169.719,0.0,3623.388,991.555,1030.107,225287.547,100419.242,32861.121,48.268,1571.23,49251.125,46.377,500.654,0.027,97.365,16137.746,38.468,0.005,0.106
1992,Europe (excl. EU-28),0.0,2825.281,1361.267,844.078,0.0,2994.7,836.716,1030.648,228282.25,103244.523,33705.199,40.615,1611.845,50087.836,41.632,532.247,0.028,138.997,17168.395,31.593,0.005,0.108
1993,Europe (excl. EU-28),0.0,2618.517,1614.978,718.491,0.0,2752.04,808.08,1000.134,231034.297,105863.039,34423.688,33.078,1644.924,50895.918,32.49,558.492,0.028,171.486,18168.529,26.244,0.005,0.109
1994,Europe (excl. EU-28),0.0,2282.844,1569.913,588.409,0.0,2391.264,694.858,925.119,233425.562,108145.875,35012.102,26.279,1671.202,51590.773,25.426,581.245,0.028,196.912,19093.646,22.753,0.005,0.11
1995,Europe (excl. EU-28),0.0,2221.531,1515.845,560.029,0.0,2244.109,707.495,880.784,235669.672,110367.406,35572.129,24.726,1695.928,52298.27,24.337,605.405,0.028,221.25,19974.432,24.16,0.005,0.112
1996,Europe (excl. EU-28),0.0,2164.473,1701.28,529.745,0.0,2606.403,677.993,891.995,238276.062,112531.883,36101.875,19.587,1715.516,52976.262,20.563,629.994,0.028,241.813,20866.428,24.589,0.005,0.113
1997,Europe (excl. EU-28),0.0,2049.49,1598.74,507.279,0.0,2093.051,623.302,854.044,240369.125,114581.375,36609.152,19.43,1734.945,53599.562,19.328,656.102,0.028,261.141,21720.469,26.108,0.005,0.113
1998,Europe (excl. EU-28),0.0,2026.584,1490.557,493.158,0.0,2035.178,588.085,882.481,242404.312,116607.961,37102.309,19.633,1754.578,54187.652,17.046,682.283,0.028,278.187,22602.951,26.181,0.005,0.114
1999,Europe (excl. EU-28),0.0,2005.752,1427.158,486.454,0.0,2053.863,583.316,869.427,244458.156,118613.711,37588.762,20.295,1774.873,54770.965,17.697,710.846,0.028,295.884,23472.377,28.563,0.005,0.115
2000,Europe (excl. EU-28),0.0,1985.048,1353.767,442.913,0.0,1967.663,611.947,859.997,246425.828,120598.758,38031.676,22.464,1797.337,55382.914,18.845,739.729,0.027,314.73,24332.373,28.883,0.005,0.115
2001,Europe (excl. EU-28),0.0,2046.02,1520.526,456.079,0.0,1998.837,638.639,879.84,248424.656,122644.773,38487.758,23.474,1820.811,56021.551,18.87,768.847,0.027,333.599,25212.215,29.118,0.005,0.116
2002,Europe (excl. EU-28),0.0,2030.819,1511.962,449.44,0.0,1957.365,622.63,875.62,250382.031,124675.594,38937.195,25.287,1846.098,56644.184,18.73,807.959,0.027,352.329,26087.836,39.112,0.005,0.117
2003,Europe (excl. EU-28),0.0,2081.689,1582.827,447.898,0.0,2036.872,624.166,923.355,252418.906,126757.289,39385.094,27.964,1874.062,57268.348,19.417,846.848,0.027,371.746,27011.191,38.889,0.005,0.118
2004,Europe (excl. EU-28),0.0,2101.802,1602.879,450.498,0.0,2047.986,619.104,936.407,254466.891,128859.086,39835.59,31.288,1905.35,57887.453,20.405,890.948,0.027,392.151,27947.596,44.1,0.006,0.118
2005,Europe (excl. EU-28),0.0,2116.352,1650.971,462.505,0.0,2078.39,612.091,941.307,256545.281,130975.438,40298.098,33.529,1938.879,58499.543,21.145,936.723,0.026,413.296,28888.904,45.775,0.006,0.119
2006,Europe (excl. EU-28),0.0,2209.667,1728.06,485.927,0.0,2206.966,658.998,959.04,258752.25,133185.109,40784.023,36.985,1975.863,59158.539,22.464,982.977,0.026,435.76,29847.943,46.254,0.006,0.12
2007,Europe (excl. EU-28),0.0,2211.885,1824.041,474.755,0.0,2258.356,651.421,964.701,261010.609,135396.984,41258.777,41.419,2017.283,59809.961,23.09,1039.475,0.026,458.85,30812.645,56.498,0.006,0.12
2008,Europe (excl. EU-28),0.0,2235.694,1851.058,494.268,0.0,2245.437,677.202,961.621,263256.031,137632.688,41753.047,37.915,2055.197,60487.164,22.779,1081.384,0.026,481.63,31774.266,41.909,0.006,0.121
2009,Europe (excl. EU-28),0.0,2068.25,1756.717,475.16,0.0,2269.237,621.825,881.401,265525.281,139700.922,42228.207,29.493,2084.69,61108.988,17.72,1124.036,0.026,499.349,32655.668,42.652,0.006,0.122
2010,Europe (excl. EU-28),0.0,2180.643,1835.046,478.487,0.0,2542.413,632.826,963.775,268067.688,141881.578,42706.695,33.035,2117.725,61741.812,20.248,1176.307,0.025,519.597,33619.441,52.271,0.006,0.123
2011,Europe (excl. EU-28),0.0,2248.579,1906.798,488.318,0.0,2333.479,659.162,987.176,270401.156,144130.156,43195.012,36.605,2154.33,62400.977,21.31,1232.316,0.025,540.907,34606.617,56.009,0.006,0.123
2012,Europe (excl. EU-28),0.0,2253.519,2012.782,493.416,0.0,2589.631,675.166,968.681,272990.812,146383.688,43688.426,37.189,2191.519,63076.145,21.949,1289.434,0.025,562.855,35575.301,57.118,0.006,0.124
2013,Europe (excl. EU-28),0.0,2188.714,1968.739,497.418,0.0,2396.676,639.577,938.198,275387.469,148572.391,44185.844,38.507,2230.025,63715.719,21.927,1342.521,0.025,584.782,36513.496,53.088,0.006,0.125
2014,Europe (excl. EU-28),0.0,2133.822,1873.397,520.811,0.0,2218.175,596.587,914.259,277605.656,150706.203,44706.656,37.703,2267.728,64312.309,21.861,1385.122,0.025,606.643,37427.758,42.601,0.006,0.126
2015,Europe (excl. EU-28),0.0,2099.272,1766.213,537.421,0.0,2501.369,601.614,867.671,280107.031,152805.484,45244.078,33.683,2301.411,64913.918,21.711,1422.294,0.025,628.355,38295.43,37.172,0.006,0.127
2016,Europe (excl. EU-28),0.0,2109.35,1820.154,536.975,0.0,2517.607,600.031,880.277,282624.625,154914.828,45781.055,31.318,2332.729,65513.949,20.47,1462.572,0.025,648.825,39175.703,40.278,0.006,0.129
2017,Europe (excl. EU-28),0.0,2131.338,1825.76,551.604,0.0,2555.926,569.29,912.341,285180.562,157046.172,46332.656,31.766,2364.496,66083.242,20.794,1508.115,0.025,669.619,40088.043,45.543,0.006,0.13
2018,Europe (excl. EU-28),0.0,2186.472,1818.019,529.588,0.0,2619.803,587.698,962.457,287800.375,159232.641,46862.246,31.439,2395.935,66670.938,22.207,1561.198,0.025,691.826,41050.5,53.083,0.006,0.131
2019,Europe (excl. EU-28),0.0,2167.446,1833.736,539.346,0.0,2428.859,574.91,933.782,290229.219,161400.094,47401.59,32.035,2427.97,67245.852,21.206,1627.366,0.026,713.032,41984.281,66.168,0.006,0.132
2020,Europe (excl. EU-28),0.0,2072.963,1772.059,512.58,0.0,2332.573,536.892,907.379,292561.781,163473.047,47914.172,32.863,2460.833,67782.742,20.795,1689.82,0.026,733.827,42891.664,62.454,0.006,0.134
2021,Europe (excl. EU-28),0.0,2157.082,1787.155,508.38,0.0,2441.379,550.506,978.66,295003.156,165630.125,48422.551,34.771,2495.604,68333.25,21.369,1753.215,0.026,755.197,43870.324,63.395,0.007,0.135
2022,Europe (excl. EU-28),0.0,2024.746,0.0,513.5,0.0,2325.184,475.899,915.339,297328.344,167654.891,48936.051,35.127,2530.731,68809.148,21.406,1816.691,0.0,776.603,44785.664,63.476,0.0,0.0
1792,European Union (27),0.0,0.469,0.0,0.0,0.0,0.0,0.469,0.0,0.0,0.469,0.0,0.0,0.0,0.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1793,European Union (27),0.0,0.48,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.949,0.0,0.0,0.0,0.949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1794,European Union (27),0.0,0.443,0.0,0.0,0.0,0.0,0.443,0.0,0.0,1.392,0.0,0.0,0.0,1.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1795,European Union (27),0.0,0.447,0.0,0.0,0.0,0.0,0.447,0.0,0.0,1.839,0.0,0.0,0.0,1.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1796,European Union (27),0.0,0.535,0.0,0.0,0.0,0.0,0.535,0.0,0.0,2.374,0.0,0.0,0.0,2.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1797,European Union (27),0.0,0.55,0.0,0.0,0.0,0.0,0.55,0.0,0.0,2.924,0.0,0.0,0.0,2.924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1798,European Union (27),0.0,0.575,0.0,0.0,0.0,0.0,0.575,0.0,0.0,3.499,0.0,0.0,0.0,3.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1799,European Union (27),0.0,0.627,0.0,0.0,0.0,0.0,0.627,0.0,0.0,4.126,0.0,0.0,0.0,4.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800,European Union (27),131803423.0,1.202,0.0,0.0,0.0,0.0,1.202,0.0,0.0,5.327,0.0,0.0,0.0,5.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1801,European Union (27),132593323.0,0.978,0.0,0.0,0.0,0.0,0.978,0.0,0.0,6.306,0.0,0.0,0.0,6.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1802,European Union (27),133391993.0,9.64,0.0,0.0,0.0,0.0,9.64,0.0,0.0,15.946,0.0,0.0,0.0,15.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1803,European Union (27),134199555.0,0.997,0.0,0.0,0.0,0.0,0.997,0.0,0.0,16.942,0.0,0.0,0.0,16.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1804,European Union (27),135016131.0,3.642,0.0,0.0,0.0,0.0,3.642,0.0,0.0,20.584,0.0,0.0,0.0,20.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1805,European Union (27),135841842.0,1.612,0.0,0.0,0.0,0.0,1.612,0.0,0.0,22.197,0.0,0.0,0.0,22.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1806,European Union (27),136676814.0,1.458,0.0,0.0,0.0,0.0,1.458,0.0,0.0,23.655,0.0,0.0,0.0,23.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1807,European Union (27),137521181.0,3.235,0.0,0.0,0.0,0.0,3.235,0.0,0.0,26.89,0.0,0.0,0.0,26.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1808,European Union (27),138375064.0,1.4,0.0,0.0,0.0,0.0,1.4,0.0,0.0,28.29,0.0,0.0,0.0,28.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1809,European Union (27),139238599.0,1.403,0.0,0.0,0.0,0.0,1.403,0.0,0.0,29.693,0.0,0.0,0.0,29.693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1810,European Union (27),140151618.0,3.668,0.0,0.0,0.0,0.0,3.668,0.0,0.0,33.361,0.0,0.0,0.0,33.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1811,European Union (27),141064942.0,3.569,0.0,0.0,0.0,0.0,3.569,0.0,0.0,36.929,0.0,0.0,0.0,36.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1812,European Union (27),141998482.0,3.583,0.0,0.0,0.0,0.0,3.583,0.0,0.0,40.513,0.0,0.0,0.0,40.513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1813,European Union (27),142952466.0,3.32,0.0,0.0,0.0,0.0,3.32,0.0,0.0,43.832,0.0,0.0,0.0,43.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1814,European Union (27),143917228.0,3.477,0.0,0.0,0.0,0.0,3.477,0.0,0.0,47.31,0.0,0.0,0.0,47.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1815,European Union (27),144892914.0,3.961,0.0,0.0,0.0,0.0,3.961,0.0,0.0,51.27,0.0,0.0,0.0,51.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1816,European Union (27),145879686.0,5.562,0.0,0.0,0.0,0.0,5.562,0.0,0.0,56.832,0.0,0.0,0.0,56.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1817,European Union (27),146877692.0,6.786,0.0,0.0,0.0,0.0,6.786,0.0,0.0,63.618,0.0,0.0,0.0,63.618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1818,European Union (27),147887089.0,6.837,0.0,0.0,0.0,0.0,6.837,0.0,0.0,70.455,0.0,0.0,0.0,70.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,European Union (27),148937045.0,6.844,0.0,0.0,0.0,0.0,6.844,0.0,0.0,77.299,0.0,0.0,0.0,77.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1820,European Union (27),150027417.0,7.365,0.0,0.0,0.0,0.0,7.365,0.0,0.0,84.664,0.0,0.0,0.0,84.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1821,European Union (27),151158055.0,7.731,0.0,0.0,0.0,0.0,7.731,0.0,0.0,92.395,0.0,0.0,0.0,92.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1822,European Union (27),152328794.0,8.075,0.0,0.0,0.0,0.0,8.075,0.0,0.0,100.471,0.0,0.0,0.0,100.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1823,European Union (27),153539455.0,8.772,0.0,0.0,0.0,0.0,8.772,0.0,0.0,109.242,0.0,0.0,0.0,109.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1824,European Union (27),154760851.0,8.424,0.0,0.0,0.0,0.0,8.424,0.0,0.0,117.666,0.0,0.0,0.0,117.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1825,European Union (27),155996770.0,10.025,0.0,0.0,0.0,0.0,10.025,0.0,0.0,127.69,0.0,0.0,0.0,127.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1826,European Union (27),157291927.0,9.955,0.0,0.0,0.0,0.0,9.955,0.0,0.0,137.645,0.0,0.0,0.0,137.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1827,European Union (27),158599006.0,12.234,0.0,0.0,0.0,0.0,12.234,0.0,0.0,149.88,0.0,0.0,0.0,149.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1828,European Union (27),159918128.0,12.45,0.0,0.0,0.0,0.0,12.45,0.0,0.0,162.33,0.0,0.0,0.0,162.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1829,European Union (27),161217134.0,11.248,0.0,0.0,0.0,0.0,11.248,0.0,0.0,173.578,0.0,0.0,0.0,173.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1830,European Union (27),162495587.0,19.141,0.0,0.0,0.0,0.0,19.141,0.0,0.0,192.72,0.0,0.0,0.0,192.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1831,European Union (27),163712471.0,16.47,0.0,0.0,0.0,0.0,16.47,0.0,0.0,209.19,0.0,0.0,0.0,209.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1832,European Union (27),164907135.0,16.481,0.0,0.0,0.0,0.0,16.481,0.0,0.0,225.671,0.0,0.0,0.0,225.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1833,European Union (27),166079104.0,17.764,0.0,0.0,0.0,0.0,17.764,0.0,0.0,243.434,0.0,0.0,0.0,243.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1834,European Union (27),167260194.0,19.562,0.0,0.0,0.0,0.0,19.562,0.0,0.0,262.997,0.0,0.0,0.0,262.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1835,European Union (27),168450469.0,20.848,0.0,0.0,0.0,0.0,20.848,0.0,0.0,283.845,0.0,0.0,0.0,283.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1836,European Union (27),169650019.0,23.578,0.0,0.0,0.0,0.0,23.578,0.0,0.0,307.423,0.0,0.0,0.0,307.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1837,European Union (27),170858917.0,25.586,0.0,0.0,0.0,0.0,25.586,0.0,0.0,333.008,0.0,0.0,0.0,333.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1838,European Union (27),172077242.0,27.147,0.0,0.0,0.0,0.0,27.147,0.0,0.0,360.155,0.0,0.0,0.0,360.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839,European Union (27),173245098.0,28.271,0.0,0.0,0.0,0.0,28.271,0.0,0.0,388.426,0.0,0.0,0.0,388.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1840,European Union (27),174362848.0,32.049,0.0,0.0,0.0,0.0,32.049,0.0,0.0,420.475,0.0,0.0,0.0,420.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
